newswiretxt	NA	2017	168	2.4	Kenneth Bae y Matthew Todd Miller, los dos estadounidenses liberados este sábado por Corea del Norte, han llegado en avión a la base militar Lewis-McChord de Washington, según ha informado la cadena estadounidense CNN.	Los ciudadanos estadounidenses Kenneth Bae y Matthew Todd Miller fueron liberados en Corea del Norte, según informó hoy la oficina del Director Nacional de Inteligencia de Estados Unidos , James Clapper.
main-news	headlines	2015	0925	0.00	Algerian priest to lecture about Christian heritage in N. Africa	Telstra applies to list China site in NY
main-news	MSRpar	2012train	0112	3.000	Joining Boston on Monday were the Massachusetts communities of Watertown, Saugus and Framingham.	Along with Boston, Watertown, Saugus and Framingham also are going smoke-free Monday.
main-captions	images	2014	0080	4	A woman holding a small baby.	A smiling woman holding a small baby.
main-captions	images	2014	0604	4.2	Red double decker bus with hood open.	An old Red London double decker bus with its hood raised.
newswiretxt	NA	2017	108	3	La Iglesia de Jesucristo de los Santos de los Últimos Días ha intentado encubrir aspectos de su historia, como la poligamia practicada por Smith y Brigham Young, quien colaboró en la fundación de la ciudad Salt Lake City, en Utah, donde se encuentra la sede central de la institución.	La Iglesia de Jesucristo de los Santos de los Últimos Días, que oficialmente desaprobó la poligamia a finales del siglo XIX, había intentado por años mostrar a Smith como un leal esposo a su mujer Emma.
main-captions	MSRvid	2012test	0460	0.000	A person is cutting a meat.	A person riding a mechanical bull
main-forum	deft-forum	2014	0195	3.4	He hasn't been funny in years.	He hasn't been funny since Larry Bud Melman was on the show.
main-captions	images	2014	0302	4.2	The headlights on a blue car.	Close up of the headlights on a blue car.
main-news	headlines	2015	0089	0.00	Japan's opposition party chief criticizes Abe's economic policies	Zimbabwe‚Äôs opposition MDC party challenges Robert Mugabe‚Äôs election win
main-news	headlines	2015	0177	5.00	Kevin Rudd sworn in as Australian prime minister	Rudd sworn in as Australia's new Prime Minister
newswiretxt	NA	2017	157	3	La Organización sobre la Seguridad y la Cooperación en Europa informó sobre la entrada el martes en Donetsk, principal bastión prorruso, de un nuevo convoy con 43 camiones militares sin distintivo que transportaban lanzaderas de misiles y cañones.	El martes, la Organización para la Seguridad y Cooperación en Europa también denunció haber observado a 43 camiones militares rusos moviéndose hacia la frontera oriental de Ucrania.
main-captions	MSRvid	2012train	0205	4.091	A woman is shooting a gun.	A woman shoots a shotgun.
main-news	MSRpar	2012test	0310	2.250	Boeing's board is also expected to decide at its December meeting whether to offer the airplane for sale to airlines.	It is widely expected to give Bair formal approval to offer the plane for sale to airlines.
main-news	MSRpar	2012test	0157	3.600	BOSTON The Catholic archdiocese in Boston has offered $55 million to settle more than 500 clergy sex abuse lawsuits, according to a document obtained by The Associated Press.	The American Roman Catholic archdiocese of Boston has offered $55 million to settle more than 500 sex abuse lawsuits involving priests.
wikipediatxt	NA	2017	109	1.4	El "Hanaiakamalama", o "Palacio de Verano de la Reina Emma", sirvió de lugar de recreo de la reina Emma de Hawái de 1857 a 1885, además de para su esposo, el rey Kamehameha IV y su hijo, el Príncipe Albert Edward.	El Palacio de Verano de la Reina Emma, se encuentra hoy sobre un terreno de 2,16 acres (8.740 m²) propiedad de la "Queen Emma Estate", mantenido por las Hijas de Hawái.
wikipediatxt	NA	2017	322	0.8	A diferencia de sus contemporáneos, nunca realizó un viaje formativo a Italia para conocer el arte clásico, y su carrera destaca por cierta indiferencia hacia las ambiciones cortesanas o intelectuales.	De su aprendizaje, debemos destacar que Jordaens, a diferencia de Rubens y Van Dyck, no realizará un viaje a Italia.
main-news	headlines	2014	0173	2.6	Tech Sector Heats Up: Google and IBM Post Strong Earnings	Google shares soar past $1,000 on strong earnings
main-captions	images	2014	0116	0	A man sitting on the grass looking toward the sky.	The train is riding on the tracks in the snow.
main-news	headlines	2014	0207	1.8	Venezuela's Hugo Chavez dies of cancer	Hugo Chavez: Venezuelan officials for unity
main-forum	deft-forum	2014	0359	0.4	Jake with the assist.	Voracek with the goal.
main-news	deft-news	2014	0163	1.2	russia already participates in the european space agency's 	france is a leader in the european space agency.
main-captions	MSRvid	2012train	0415	2.667	A woman is slicing a lemon.	A woman, in a kitchen, peels a lemon.
newstxt	NA	2017	0	2.8	El volcamiento de un bus de turismo, ocurrido en el kilómetro 8 de la vía Bogotá-Choachí, dejó un saldo de 38 personas lesionadas, de las cuales 30 tuvieron que ser remitidas a hospitales.	De las personas que iban en el bus y fueron valoradas en el sitio del accidente, 8 no ameritaron traslado a centro asistencial; el resto de los heridos fueron llevados a hospitales.
main-captions	MSRvid	2012test	0287	3.000	A cat is playing keyboards.	A cat is playing a piano.
main-news	headlines	2014	0360	0.8	Obama coming 'to listen' to Israel, Palestinians	Kerry Welcomes Arab Plan for Israeli-Palestinian Talks
wikipediatxt	NA	2017	202	2.4	Estas pinturas fueron pensadas para formar parte de un ciclo épico simbólico llamado "House of Life" (La Casa de la Vida), en la que todas las emociones y aspiraciones de la vida serían representadas en una lengua simbólica universal.	Estos trabajos formaron parte de una versión revisada de la "Casa de la Vida", influenciada por las ideas de Max Müller, fundador de la religión comparativa.
main-forum	deft-forum	2014	0017	4.4	Hey, Blue-Eyes, How's things in London?	**smooches Ran** Hey, Blue-Eyes, How's things in London?
main-captions	images	2015	0481	4.00	A dog leaps off a dock and into the water.	The black dog leaps off the dock and into the water.
main-news	MSRpar	2012test	0473	3.000	A federal magistrate in Fort Lauderdale ordered him held without bail.	Zuccarini was ordered held without bail Wednesday by a federal judge in Fort Lauderdale, Fla.
main-news	MSRpar	2012train	0673	0.600	The tech-heavy Nasdaq Composite Index .IXIC was off 0.11 percent, or 1.78 points, at 1,594.13.	The broader Standard & Poor's 500 Index .SPX was down 0.04 points, or 0 percent, at 971.52.
main-news	headlines	2014	0374	3	NATO: 3 troops killed in Afghanistan attack	NATO troops killed in Afghan 'insider attack'
main-news	deft-news	2014	0288	2	the international atomic energy association stated that jordan has agreed to the additional measures. 	international atomic energy association is the united nations watchdog.
main-captions	MSRvid	2012test	0438	4.600	A badger is burrowing a hole.	A badger is digging the earth.
main-news	headlines	2016	1005	0	4 killed, several injured in SW China car accident	Two killed, seventeen injured in Raiwind road accident	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)
main-news	MSRpar	2012test	0585	3.750	The priest, the Rev. John F. Johnston, 64, of 35th Avenue in Jackson Heights, was charged with aggravated harassment and criminal possession of a weapon.	The Rev. John Johnston, 64, was charged with aggravated harassment in the phone call case and with criminal possession of a weapon, according to a police statement.
main-captions	MSRvid	2012train	0082	2.600	A girl is putting gel in her hair.	A woman is putting gel on her hair.
main-news	headlines	2016	0070	5	Rocks, Tear Gas Fly as Thai Protests Heat Up	Rocks, tear gas fly as Thai protests heat up	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)
main-news	headlines	2016	1200	2	Taiwan coast guard launches new ships as South China Sea tensions rise	Chinese military reaches out amid South China Sea tensions	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)
main-news	headlines	2015	0808	2.20	Suspected U.S. drone strike kills 5 in Pakistan	Suspected US drone targets Islamic seminary in Pakistan
main-news	MSRpar	2012train	0509	3.000	CCAG supported Bill Curry, Rowland's opponent in the 2002 gubernatorial election.	Mr. Swan's group supported the governor's Democratic opponent, Bill Curry, in the 2002 election.
main-captions	images	2014	0710	4.6	A small plane parked at an airfield with a cloudy sky overhead.	A small white plane parked in an airport on a cloudy day.
main-news	deft-news	2014	0031	3.6	alstom is in competition with japanese and german countries for the contract. 	alstom is competing against japanese company shinkansen and german company ice for the contract.
main-captions	MSRvid	2012test	0617	3.200	A woman is cooking something.	A woman is pouring ingredients into a frying pan.
main-news	headlines	2013	0408	0.8	Osama Bin Laden Wives to Be Jailed	Osama Bin Laden movie to be filmed in India
main-news	headlines	2013	0517	3.2	Libyans begin handing in weapons	Libyans transfer weapons to army
main-news	headlines	2013	0489	1.8	Toys R Us waives fee for layaway program	Wal-Mart lowers fee for holiday layaway program
newswiretxt	NA	2017	64	0.8	"Eso significa que si las empresas comparten contenido que les puede ser útil a ellos entonces mostraremos eso.	Pero si por el contrario las empresas comparten contenido que no les interesa, no lo mostraremos, ya que probablemente sea más importante que se enteren de que el bebé de un amigo está sano".
main-news	headlines	2015	0393	1.60	Egypt strongly opposes military action against Syria	Reactions to the prospect of military action against Syria
main-news	headlines	2014	0083	2.6	Shots, Explosions Heard as Thais Continue Protest in Bangkok	Gunshots, explosions rock Thai protest day ahead of polls
main-captions	images	2015	1498	1.00	A young girl dressed in a Minnie mouse outfit and an older woman walking down the sidewalk.	a man wearing a white suit holding a newspaper walking through the streets.
main-forum	deft-forum	2014	0062	2.4	We are meant to explore.	We are meant to move.
main-news	headlines	2014	0371	3.2	NATO: Patriot missile battery operational on Syrian border	Obama: Patriot missile batteries, troops to stay in Jordan near Syrian border
main-news	MSRpar	2012test	0370	3.200	"This deal makes sense for both companies," Halla said in a prepared statement.	Brian Halla, CEO of NatSemi, claimed the deal made sense for both companies.
main-captions	MSRvid	2012test	0214	3.800	An animal run in circles.	A squirrel runs in circles.
newstxt	NA	2017	424	3.8	"Chile tendrá que evaluar si se mantiene o retira del Pacto de Bogotá", dijo Piñera en una entrevista con el canal estatal TVN el domingo por la noche desde la ciudad de Cartagena de Indias donde participa en la Cumbre de la Alianza del Pacífico, que su país integra junto a Colombia, Perú y México.	"Chile tendrá que evaluar si se mantiene o retira del Pacto de Bogotá", dijo Piñera en una entrevista a Televisión Nacional de Chile desde Carategena de Indias, Colombia, donde se encuentra para participar en la Cumbre de la Alianza del Pacífico.
main-captions	images	2015	0989	2.00	Four black dogs run across the grass.	A dog runs across the grassy field.
main-captions	MSRvid	2012test	0661	2.818	A couple are running towards the ocean.	A man and and woman are running together, holding hands.
main-news	headlines	2015	0633	0.80	Suicide bomber kills eight, wounds 13 in Afghan capital - police	Suicide bomb kills 4 in Syrian capital's Old City
main-news	headlines	2014	0594	3.8	Pakistan to release most senior Afghan Taliban prisoner	Pakistan to release senior Taliban commander on Saturday
wikipediatxt	NA	2017	148	0	La "vaca", en el caso de la hembra, o "toro" en el caso del macho ("Bos primigenius taurus" o "Bos taurus"), es un mamífero artiodáctilo de la familia de los bóvidos.	Hathor es la diosa del amor, de la alegría y del baile, y la protectora de los recién nacidos.
main-captions	MSRvid	2012test	0461	0.000	A man is playing a violin.	A woman is using a sewing machine.
main-news	headlines	2015	0941	2.00	Ukraine signs EU trade pact as Russia finalizes Crimea annexation	Ukraine's top court dismisses Crimea's independence as "unconstitutional"
main-news	headlines	2013	0697	1.2	Taiwan rattled by strong earthquake	China rocked by twin earthquakes
main-news	headlines	2015	0668	4.00	Australia leader ousted in snap leadership vote	Australian PM Gillard ousted in leadership vote
wikipediatxt	NA	2017	71	1.4	"Acer rubrum", el "arce rojo americano," "arce rojo" o "arce de Canadá" es uno de los árboles caducos más comunes y extendidos del este de Norteamérica.	En partes del noroeste del Pacífico, es uno de los más árboles más comúnmente introducidos.
main-captions	images	2014	0404	4.2	A long train is on train tracks.	A train on the train tracks.
main-captions	images	2014	0076	3.2	A person wearing a helmet rides a bike near a white structure.	A person wearing a bike helmet rides a bike on a path through trees.
main-news	MSRpar	2012train	0350	4.750	Knight agreed to a two-year, $2.38 million contract that included a $300,000 signing bonus.	ESPN reported that Knight's two-year deal is worth $2.38 million, including a $300,000 signing bonus.
main-captions	MSRvid	2012train	0170	4.000	A woman is cracking eggs into a bowl.	A woman is cracking eggs.
main-news	headlines	2014	0562	3.4	Dozens dead in Central African Republic fighting	98 dead in Central African Republic after clashes
main-news	headlines	2015	1373	1.80	Wave of attacks kills at least 95 in Iraq	Suicide attack kills at least 12 in northern Iraq
main-news	MSRpar	2012train	0049	4.400	The Dodgers won their sixth consecutive game their longest win streak since 2001 as they edged Colorado, 3-2, Wednesday in front of a crowd of 25,332 at Dodger Stadium.	The Dodgers won their sixth consecutive game and seventh in their last nine as they beat Colorado 3-2 on Wednesday in front of a crowd of 25,332 at Dodger Stadium.
main-news	headlines	2014	0215	3.8	NM County Prepares for Same-Sex Marriages Hearing	Some county officials pave the way for same-sex marriage
main-news	headlines	2013	0742	3.2	74 dead in Egypt soccer violence	At least 73 die in Egyptian soccer pitch invasion
main-captions	MSRvid	2012train	0372	0.000	A woman is peeling an orange.	A man is playing a flute.
main-news	headlines	2015	0103	3.80	Suspected U.S. drone strike kills 5 in Pakistan	U.S. drone strike kills 5 in Pakistan
main-captions	MSRvid	2012test	0749	0.000	A woman is slicing big pepper.	A dog is moving its mouth.
newstxt	NA	2017	448	3.6	"Estamos seguros que en la segunda vuelta no van a ser 10 puntos, van a ser más de 10 puntos", agregó el ex rebelde de 69 años, quien es el vicepresidente del actual Gobierno.	"Estamos seguros que en la segunda no van a ser 10 puntos, van a ser más de 10 puntos", la ventaja sobre Quijano, ha pronosticado. endientes del escrutinio definitivo
newstxt	NA	2017	68	3.4	Sin embargo, los manifestantes exigen ahora como prioridad una reforma constitucional para volver a la carta magna del 2004, que redujo los poderes presidenciales en favor del Parlamento y el gobierno.	La oposición reclama en primer lugar una reforma constitucional para volver a la carta magna de 2004, y reducir los poderes del presidente en favor del Parlamento y el gobierno.
main-news	headlines	2013	0237	3.8	French Socialist Party wins parliament victory	French Socialists win absolute parliament majority
main-forum	deft-forum	2014	0437	3.6	I don't think Paul has a shot.	Paul doesn't have a shot.
newswiretxt	NA	2017	392	2.4	El fallo va contra quienes “acuden a Alemania con el único objetivo de aprovecharse de su sistema social”, añadió el democristiano Peter Tauber. 	Sin embargo, según el derecho germano, quienes se desplacen a Alemania con el único objetivo de beneficiarse de estas prestaciones o de buscar trabajo quedan excluidos.
main-news	headlines	2013	0688	3.2	One NATO soldier killed in S. Afghanistan	British soldier killed in southern Afghanistan
main-news	headlines	2014	0460	1.8	What the Papers Say, Mar. 12, 2013	What the Papers Say, June 25, 2013
main-news	headlines	2015	0411	1.40	49 killed, 148 wounded in violent attacks in Iraq	2 killed, 11 wounded in attacks in Iraq
newswiretxt	NA	2017	144	2.8	La mandataria se reunió con funcionarios nacional, entre ellos el ministro de Economía, Axel Kicillof, y repasó el nivel de volumen de reservas monetarias, de depósitos bancarios y de la recaudación fiscal, se indicó.	Capitanich reseñó que la jefa de Estado estuvo reunida ayer con otros funcionarios de distintas áreas y que se efectuó un monitoreo del volumen de reservas, del volumen de depósitos, de la recaudación fiscal, y una supervisión de las variables macroeconómicas.
newstxt	NA	2017	458	2.6	De allí viajaría a El Salvador, probablemente pasando por la costa oeste de Estados Unidos, para reunirse con su familia.	Estaba volando primero a Hawái y luego a El Salvador, donde se reunirá con su familia.
main-captions	images	2014	0635	4.2	A bird perched on a flowerpot.	Bird perched on a flowerpot beside a stucco wall.
main-news	headlines	2013	0007	3.2	NATO traces path out of Afghanistan	NATO Leaders Commit to Afghanistan Transition
main-news	headlines	2013	0120	3.2	One dead in Ohio school shooting	1 dead, 4 wounded in Ohio school shooting
main-news	MSRpar	2012train	0312	3.000	International rescue workers are scouring flattened debris for survivors in Iran's shattered ancient Silk Road city of Bam after a violent earthquake killed more than 20,000 people.	International rescue workers hacked desperately through flattened debris for survivors and cemeteries overflowed in Iran's ancient Silk Road city of Bam yesterday.
main-captions	MSRvid	2012test	0520	4.250	Butter is being put into a bowl.	A man cutting butter into a mixing bowl.
main-news	MSRpar	2012test	0621	3.333	He also could be barred permanently from the securities industry.	Young faces a fine, suspension or being permanently barred from the securities industry.
main-news	headlines	2013	0369	0.8	Factory Fires Kill At Least 260 in Pakistan	At Least Six Dead in Pakistan Gunfight
main-news	MSRpar	2012test	0579	2.000	For Kathy Nicolo (Jennifer Connelly), the house means stability and family.	Kathy Nicolo (Jennifer Connelly) is desperate that her family not find out that her life has fallen apart.
main-captions	MSRvid	2012test	0168	2.533	A woman is flipping pancakes.	A cartoon chef is flipping pancakes.
main-forum	deft-forum	2014	0283	3	Classical Gas We are all vessels filled with many wonders.	The theme song to Cheers: We are all vessels filled with many wonders.
main-captions	images	2015	0161	2.60	A dog swimming with a stick in it's mouth.	A dog running with a stick in it's mouth.
main-captions	images	2015	1278	0.20	Two birds interacting in the grass	Two dogs play with each other outdoors.
main-captions	MSRvid	2012train	0114	3.000	A woman is adding oil to a pan.	A man is pouring oil into a pan.
main-captions	images	2015	1343	0.80	A man riding his bike on the beach by the ocean.	A man walking his cow down the side of the road.
main-captions	MSRvid	2012test	0476	5.000	A man puts seasoning in a bowl of water.	The man added seasoning to water in a bowl.
main-news	MSRpar	2012train	0454	3.600	"Unlike many early-stage Internet firms, Google is believed to be profitable.	The privately held Google is believed to be profitable.
main-captions	images	2014	0002	2.6	A small white cat with glowing eyes standing underneath a chair.	A white cat stands on the floor.
main-captions	MSRvid	2012test	0035	5.000	A woman peels a potato.	A woman is peeling a potato.
main-news	headlines	2013	0029	3.2	China's Cabinet promises to boost economy	China's Wen promises job creation
main-captions	MSRvid	2012train	0523	0.600	A woman is wearing headphones.	A woman is chopping some shiso leaves.
main-captions	MSRvid	2012train	0546	3.600	A dog is pawing at a fly in the carpet before it.	The dog played with a bug on the carpet.
main-news	MSRpar	2012train	0105	3.000	After Freitas' opening statement, King County Superior Court Judge Charles Mertel recessed trial until after the Thanksgiving weekend.	King County Superior Court Judge Charles Mertel will then recess the trial until Monday.
main-news	headlines	2015	0970	1.00	Ukraine: Three Killed In Parliament Protests	Ukraine President Calls Talks To End Protests
main-news	MSRpar	2012train	0594	1.800	About 100 firefighters are in the bosque today, Albuquerque Fire Chief Robert Ortega said.	"We were seconds away from having that happen," Albuquerque Fire Chief Robert Ortega said.
main-news	headlines	2014	0263	1.6	Stocks soar on Wall St lead	Stocks slump on Wall Street
newstxt	NA	2017	237	3.2	El ex boxeador invitó a los manifestantes a inscribirse en las unidades de autodefensa creadas en distintos puntos del país y seguir la consigna “yo soy ucraniano y no tengo miedo”. 	El exboxeador invitó a los manifestantes a inscribirse en las unidades de autodefensa creadas en distintos puntos del país y seguir la consigna “soy ucraniano y no tengo miedo”. “La gente tiene que seguir en la calle hasta el final, de lo contrario tendremos represalias.
main-news	MSRpar	2012train	0059	1.400	Only New Jersey now bans holders of learners permits or intermediate licenses from using cell phones, pagers or other wireless devices while driving.	In addition, the NTSB also recommended to NHTSA that state legislation be enacted to prohibit holders of learners permits and intermediate licenses from using mobile phones while driving.
main-news	MSRpar	2012test	0622	3.000	"They were an inspirational couple, selfless and courageous," said the Oscar-winning film director.	He said: “They were an inspirational couple, selfless and courageous.
main-news	headlines	2015	0259	4.60	Syrian army retakes Crusader castle from rebels	Syrian army retakes historic Crusader castle
main-captions	MSRvid	2012test	0469	0.200	A man is smelling two pizzas.	A woman is feeding a man.
main-news	deft-news	2014	0043	3.2	there is conflicting opinion as to the extent of damage suffered by the insurgency. 	violence continues despite conflicting opinion on the extent of damage suffered by the rebel groups.
main-news	headlines	2015	1394	5.00	AstraZeneca pays $4.1bn to buy Bristol-Myers Squibb out of diabetes alliance	AstraZeneca to buy Bristol out of diabetes venture for up to $4.1 billion
main-news	MSRpar	2012test	0296	3.750	Iraq's economy was ravaged during years of U.N. sanctions over ex-president Saddam Hussein's 1990 occupation of Kuwait and by the U.S.-led war to oust him which ended in April.	Iraq's economy was shattered under former president Saddam Hussein and by the U.S.-led war to oust him which ended in April.
main-captions	images	2015	0129	5.00	A girl playing is a pile of colorful balls.	A little girl plays in a pit of colorful balls.
newswiretxt	NA	2017	234	2.2	Bae y Miller llegaron hacia las 21, hora local , a la base conjunta Lewis-McChord en el estado de Washington.	Kenneth Bae es recibido por su familia en la Base Aérea Lewis-McChord en Fort Lewis, estado de Washington.
main-news	headlines	2014	0673	3.4	US-Russia reach agreement on Syria	US-Russia reach agreement on Syria weapons
main-news	headlines	2014	0602	3.2	Tornadoes rip through Midwest, killing 6 and devastating neighborhoods	Tornadoes, damaging storms hit U.S. Midwest, killing 5
main-captions	MSRvid	2012train	0507	3.929	A person is rinsing a steak off with water.	A man is rinsing a large steak.
main-news	MSRpar	2012train	0110	4.250	The government recently shelved peace talks with the MILF, being brokered by Malaysia, after a string of attacks, including three bombings, on Mindanao.	The government recently shelved peace talks being brokered by neighbouring Malaysia after a spate of attacks on Mindanao, including three deadly bombings, that it blamed on the MILF.
main-forum	deft-forum	2014	0039	0.8	You didn't mention PFA before that one post.	I didn't mention restraining order either.
newstxt	NA	2017	27	1	El resto de los porcentajes se lo repartieron otros cinco aspirantes, mientras 0,7% no respondió la encuesta realizada de forma telefónica por la empresa Datexco entre 1.620 personas del 29 al 31 de enero pasado en cinco regiones del país y con un margen de error de 2,4 puntos porcentuales.	La muestra de Ipsos consultó a 1.008 personas del 29 al 29 de enero en 13 ciudades del país y tuvo un margen de error de 3,1 puntos porcentuales.
main-news	headlines	2013	0594	2.6	Germany warns Greece: No more money without reforms	Euro zone to Greece: No rescue without reforms
main-news	headlines	2015	0221	3.00	Police fire tear gas at protesters in Bangkok	Police fire tear gas at protesters
newstxt	NA	2017	322	0	El vietnamita de 29 años afirmó la tarde del sábado, a través de su cuenta de Twitter, el fin de la aplicación.	En los últimos días, Alvarenga estuvo recluido en un hotel de Majuro, rodeado de medidas de seguridad y sin apenas contacto con el mundo exterior.
main-captions	images	2014	0140	3.6	A white Apple computer sits on the beige carpeting of a bedroom.	An Apple computer sitting on the floor.
main-captions	MSRvid	2012test	0011	4.250	Some men are fighting.	Two men are fighting.
wikipediatxt	NA	2017	5	2.6	"El Minero de Coquimbo" era un periódico chileno, de ámbito local, editado en La Serena en 1828.	El primer ejemplar de El Minero de Coquimbo apareció el 22 de marzo de 1828.
main-news	headlines	2014	0638	2.6	Cyprus bailout remarks alarm markets	Why Cyprus bailout is nothing more than usual euro nonsense
main-news	headlines	2015	1402	4.80	Israel Carrying Out Ground Offensive In Gaza	Israel Launches Ground Offensive In Gaza
main-captions	MSRvid	2012test	0094	1.400	A man is riding a motorcycle.	A man is riding a horse.
main-captions	MSRvid	2012train	0368	0.000	A man is playing guitar.	A woman is peeling a tuber.
wikipediatxt	NA	2017	48	2.4	La "Mars Observer" fue una sonda lanzada el 25 de septiembre de 1992 por los Estados Unidos a estudiar el planeta Marte.	La sonda se lanzó sin incidentes el 25 de septiembre de 1992 mediante un cohete Titan 34D.
wikipediatxt	NA	2017	58	2.6	El "sistema astronómico de unidades", llamado formalmente «Sistema de constantes astronómicas de la IAU (1976)» (en inglés, "IAU (1976) System of Astronomical Constants", es un sistema de unidades desarrollado para su uso en astronomía.	El sistema de unidades astronómico es un sistema tridimensional, en el que están definidas las unidades de longitud, masa y tiempo.
main-forum	deft-forum	2014	0417	1.8	lol Looking forward to seeing your built-in's!	Look forward to seeing it!
main-captions	MSRvid	2012test	0323	1.000	Someone is slicing an onion.	Someoen is peeling a potato.
main-captions	images	2014	0555	1.8	A lone cow sits in the cold of the yard.	a black and white cow standing in the field.
main-news	headlines	2014	0097	3.8	7.2-magnitude quake hits Pakistan: CENC	7.7-magnitude earthquake hits SW Pakistan
main-captions	images	2014	0003	3.2	A large boat in the water at the marina.	A large boat on the sea.
main-news	deft-news	2014	0221	3.8	88 percent of the liberal democratic party supports economic sanctions. 	80 percent of the opposition democratic party supports economic sanctions.
main-captions	images	2015	1323	1.00	Three dogs running through water.	A black dog running through water.
main-news	headlines	2014	0364	0	Australia to scrap soaring national debt ceiling	Australian PM insists no argument with Indonesia
main-news	MSRpar	2012train	0501	3.750	Negotiators said Friday they made good progress during their latest round of talks on creating a Central American Free Trade Agreement.	Negotiators said Friday they made progress during their latest round of free-trade negotiations between the United States and five Central American countries this week in Houston.
main-news	MSRpar	2012train	0116	1.400	Get it all out," says Howard Davidowitz, chairman of Davidowitz & Associates, a national retail consulting firm based in New York City.	Innocent or not, "she's damaged goods," said Howard Davidowitz, chairman of Davidowitz & Associates, a national retail consulting firm in New York.
main-captions	images	2015	0339	2.20	An infant sitting on a cot reaching over to touch the face of an older boy.	A boy who seems ill is being touched in the face by a toddler.
wikipediatxt	NA	2017	41	2.8	El público de Bershka se compone principalmente de jóvenes conocedores de las últimas tendencias.	El estilo de las tiendas Bershka es juvenil e informal, pero dentro de ella se pueden elegir distintos estilos y gustos de la moda.
wikipediatxt	NA	2017	318	0.2	El manual de GNU Emacs lo describe como "un editor extensible, personalizable, auto-documentado y de tiempo real."	"Windows 2000" es un sistema operativo de Microsoft que se puso en circulación el 17 de febrero de 2000 con un cambio de nomenclatura para su sistema NT.
main-captions	images	2014	0367	4	A double decker red United bus on a city street.	A doubly decker red bus driving down the road.
main-news	headlines	2014	0240	4	N Korea to halt work at joint industrial zone	North Korea blocks access to joint industrial zone
main-captions	MSRvid	2012test	0632	2.533	A chef is cleaning up a bowl of soup.	A man is wiping the edge of a bowl off.
main-news	headlines	2013	0445	1.8	The Note's Must-Reads for August 1, 2012	The Note's Must Reads for Wednesday July 4, 2012
main-captions	images	2015	1007	5.00	The black and white dog runs through the grass.	A black and white dog is running through grass.
main-news	MSRpar	2012test	0251	3.500	Some 50 million phone numbers are registered on the list, which was to take effect Oct. 1.	The FTC signed up 50 million phone numbers for the list, which was due to go into effect October 1.
main-news	MSRpar	2012train	0278	3.400	Fletcher said he expects to have the support of lawmakers from agricultural states, many of whom are on the committee.	He said he also expects to have the support of lawmakers from other agricultural states.
newstxt	NA	2017	417	3.2	Según ha explicado la ESA en un comunicado, los colores de la imagen se han alterado para estudiar los complejos procesos de la meteorología saturnina.	Los colores de esta imagen, centrada sobre una posición a 0° de longitud y 35° de latitud norte, se han alterado para estudiar los complejos procesos de la meteorología saturnina.
newstxt	NA	2017	416	0.2	Los suizos aprobaron ayer en referéndum por estrecho margen volver a limitar la entrada de ciudadanos de la Unión Europea a su mercado laboral.	El desarrollador de juegos, de 29 años, y que actualmente reside en Hanoi, Vietnam, anunció la salida de esta aplicación, la cual recientemente ha ganado gran popularidad por su gameplay adictivo, además de disculparse ante los internautas.
main-captions	images	2014	0597	3.4	A group of people sitting around a table containing food.	A group of people sitting around a table on a porch.
main-news	MSRpar	2012test	0593	5.000	And now it's anything he wants to say," Alesha Badgley, Stone County Nursing and Rehabilitation Center social director, said this week.	And now it's anything he wants to say," confirmed Stone County Nursing and Rehabilitation Center social director Alesha Badgley.
main-news	headlines	2013	0295	1.8	Six US troops killed in Afghan bomb attack	6 NATO troops killed in Afghanistan
main-captions	images	2015	0819	4.80	A man is standing on top of a rock or mountain watching the sun set.	A man standing in the mountains watching a sunset.
main-news	MSRpar	2012test	0126	4.200	Abbas told the summit he would end the "armed intefadeh," renounced "terrorism against the Israelis wherever they might be" and alluded to the disarming of militants.	At Wednesday's summit, Abbas pledged to end the "armed intefadeh," renounced "terrorism against the Israelis wherever they might be" and alluded to the disarming of militants.
main-news	headlines	2014	0210	3.6	Indian stocks open flat	Indian stocks open lower
main-news	headlines	2014	0462	3.6	Piers Morgan questioned by police	Piers Morgan Interviewed by Police in Hacking Case
main-news	MSRpar	2012train	0453	5.000	Bush plans to meet with Israeli Prime Minister Ariel Sharon and the new Palestinian prime minister, Mahmoud Abbas, in the Jordanian port of Aqaba on Wednesday.	On Wednesday next week, Mr Bush will meet Israeli Prime Minister Ariel Sharon and new Palestinian leader Mahmoud Abbas in Aqaba, Jordan.
newswiretxt	NA	2017	244	2.6	El incendio de la primera planta de una mezquita en la aldea palestina de Al-Maghir y los daños causados por el lanzamiento de un cóctel molotov en la antigua sinagoga del poblado árabe israelí de Shfaram, elevan la tensión entre israelíes y palestinos.	"Los colonos incendiaron todo el primer piso de la mezquita" en la aldea de Al Mughayir, cerca de la ciudad de Ramala, indicó un oficial de seguridad.
